book_id,authors,original_title,isbn,language_code,image_url,average_rating,ratings_count,genre
6514,Sylvia Plath,The Bell Jar,61148512,en-US,https://images.gr-assets.com/books/1473890514m/6514.jpg,3.98,401605,"classics, fiction"
252577,Frank McCourt,Angela's Ashes: A Memoir,7205236,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348317139l/252577.jpg,4.07,392103,"memoir, biography"
52036,"Hermann Hesse, Hilda Rosner",Siddhartha,553208845,eng,https://images.gr-assets.com/books/1428715580m/52036.jpg,3.99,372099,"classics, fiction"
168642,Truman Capote,In Cold Blood,679745580,eng,https://images.gr-assets.com/books/1424931136m/168642.jpg,4.05,381652,"classics, nonfiction"
6304335,"Kami Garcia, Margaret Stohl",Beautiful Creatures,316042676,eng,https://images.gr-assets.com/books/1327873282m/6304335.jpg,3.76,436093,"fantasy, paranormal"
7171637,Cassandra Clare,Clockwork Angel,1416975861,eng,https://images.gr-assets.com/books/1454962884m/7171637.jpg,4.33,490890,"fantasy, paranormal"
39988,"Roald Dahl, Quentin Blake",Matilda,141301066,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388793265l/39988.jpg,4.29,440743,"fiction, fantasy"
9361589,Erin Morgenstern,The Night Circus,385534639,eng,https://images.gr-assets.com/books/1387124618m/9361589.jpg,4.03,429543,"fantasy, fiction"
37470,Philippa Gregory,The Other Boleyn Girl,743227441,eng,https://images.gr-assets.com/books/1355932638m/37470.jpg,4.04,381080,"fiction, romance"
24770,Scott Westerfeld,Uglies,689865384,eng,https://images.gr-assets.com/books/1443904172m/24770.jpg,3.86,449073,"fiction, fantasy"
10664113,George R.R. Martin,A Dance with Dragons,,eng,https://images.gr-assets.com/books/1327885335m/10664113.jpg,4.31,365954,"fantasy, fiction"
33,J.R.R. Tolkien,The Lord of the Rings,618640150,eng,https://images.gr-assets.com/books/1411114164m/33.jpg,4.47,389054,"fantasy, classics"
12262741,Cheryl Strayed,Wild: From Lost to Found on the Pacific Crest Trail ,307592731,eng,https://images.gr-assets.com/books/1453189881m/12262741.jpg,3.96,379872,"memoir, nonfiction"
472331,"Alan Moore, Dave Gibbons, John Higgins",Watchmen,930289234,en-US,https://images.gr-assets.com/books/1442239711m/472331.jpg,4.35,398018,"fiction, fantasy"
186074,Patrick Rothfuss,The Name of the Wind,075640407X,eng,https://images.gr-assets.com/books/1472068073m/186074.jpg,4.55,400101,"fantasy, fiction"
3228917,Malcolm Gladwell,Outliers: The Story of Success,316017922,en-US,https://images.gr-assets.com/books/1344266315m/3228917.jpg,4.11,353011,"nonfiction, psychology"
153747,"Herman Melville, Andrew Delbanco, Tom Quirk","Moby Dick; or, The Whale",142437247,eng,https://images.gr-assets.com/books/1327940656m/153747.jpg,3.46,358050,"classics, fiction"
2728527,"Mary Ann Shaffer, Annie Barrows",The Guernsey Literary and Potato Peel Pie Society,385340990,eng,https://images.gr-assets.com/books/1351979318m/2728527.jpg,4.12,393626,"fiction, romance"
5759,Chuck Palahniuk,Fight Club,393327345,eng,https://images.gr-assets.com/books/1357128997m/5759.jpg,4.2,365349,"fiction, contemporary"
301082,Charlaine Harris,Dead Until Dark,441008534,en-US,https://images.gr-assets.com/books/1468560853m/301082.jpg,3.96,420764,"fantasy, paranormal"
11486,Alice Walker,The Color Purple,671727796,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556348375l/11486.jpg,4.17,376766,"fiction, classics"
12691,John Grogan,Marley & Me: Life and Love with the World's Worst Dog,739461192,eng,https://images.gr-assets.com/books/1308858322m/12691.jpg,4.12,367304,"nonfiction, memoir"
16299,Agatha Christie,Ten Little Niggers,312330871,eng,https://images.gr-assets.com/books/1391120695m/16299.jpg,4.23,408983,"mystery, classics"
6411961,Dan Brown,The Lost Symbol,385504225,eng,https://images.gr-assets.com/books/1358274396m/6411961.jpg,3.66,369428,"fiction, mystery"
6339664,Becca Fitzpatrick,"Hush, Hush",1416989412,en-US,https://images.gr-assets.com/books/1358261334m/6339664.jpg,4.0,448166,"fantasy, paranormal"
11505797,Jamie McGuire,Beautiful Disaster,,eng,https://images.gr-assets.com/books/1358259032m/11505797.jpg,4.15,418309,"romance, contemporary"
5326,Charles Dickens,A Christmas Carol,1561797464,,https://images.gr-assets.com/books/1406512317m/5326.jpg,4.02,394540,"classics, fiction"
43763,Anne Rice,Interview with the Vampire,345476875,eng,https://images.gr-assets.com/books/1380631642m/43763.jpg,3.97,372566,"fantasy, horror"
10507293,Kiera Cass,The Selection,62059939,en-US,https://images.gr-assets.com/books/1322103400m/10507293.jpg,4.15,505340,"romance, fantasy"
6853,Janet Evanovich,One for the Money,312362080,en-US,https://images.gr-assets.com/books/1316730230m/6853.jpg,4.03,391007,"mystery, fiction"
6493208,Rebecca Skloot,The Immortal Life of Henrietta Lacks,1400052173,eng,https://images.gr-assets.com/books/1327878144m/6493208.jpg,4.04,377249,"nonfiction, science"
23807,Thomas Harris,The Silence of the Lambs,99446782,eng,https://images.gr-assets.com/books/1390426249m/23807.jpg,4.14,351107,"horror, fiction"
40102,Malcolm Gladwell,Blink: The Power of Thinking Without Thinking,316010669,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440763417l/40102._SX318_.jpg,3.89,348196,"psychology, nonfiction"
6867,Ian McEwan,Atonement,038572179X,eng,https://images.gr-assets.com/books/1320449708m/6867.jpg,3.88,347006,"romance, classics"
485894,"Franz Kafka, Stanley Corngold",Die Verwandlung,553213695,eng,https://images.gr-assets.com/books/1359061917m/485894.jpg,3.78,364933,"classics, fiction"
561456,Rick Riordan,The Titan's Curse,141382899,eng,https://images.gr-assets.com/books/1361038385m/561456.jpg,4.33,446668,"fantasy, fiction"
3153910,Garth Stein,The Art of Racing in the Rain,1554681723,eng,https://images.gr-assets.com/books/1377206302m/3153910.jpg,4.19,327409,"fiction, contemporary"
21996,"Erik Larson, Tony Goldwyn","The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",739303406,eng,https://images.gr-assets.com/books/1312066724m/21996.jpg,3.98,309385,"history, nonfiction"
13572249,Sylvia Day,Bared to You,425263908,eng,https://images.gr-assets.com/books/1477803272m/13572249.jpg,4.19,222678,"romance, contemporary"
11127,"C.S. Lewis, Pauline Baynes",The Chronicles of Narnia,66238501,eng,https://images.gr-assets.com/books/1449868701m/11127.jpg,4.24,376385,"religion, fiction"
3609760,Mark Cotta Vaz,Twilight: The Complete Illustrated Movie Companion,316043133,en-US,https://images.gr-assets.com/books/1352539022m/3609760.jpg,4.23,291411,"fantasy, paranormal"
60748,Dave Pelzer,"A Child Called ""It"": One Child's Courage to Survive",1558743669,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438400434l/60748._SY475_.jpg,4.08,311543,"nonfiction, memoir"
7869,Robert Ludlum,The Bourne Identity,752864327,eng,https://images.gr-assets.com/books/1335860740m/7869.jpg,3.98,327122,"fiction, thriller"
249747,Eoin Colfer,Artemis Fowl,786817879,eng,https://images.gr-assets.com/books/1327945104m/249747.jpg,3.82,386923,"fantasy, fiction"
6487308,Lauren Kate,Fallen,385738935,en-US,https://images.gr-assets.com/books/1440619649m/6487308.jpg,3.74,395296,"fantasy, romance"
4406,John Steinbeck,East of Eden  ,142000655,eng,https://images.gr-assets.com/books/1441547516m/4406.jpg,4.35,320919,"classics, fiction"
5886881,Gillian Flynn,Dark Places,307341569,eng,https://images.gr-assets.com/books/1354988288m/5886881.jpg,3.92,333452,"mystery, fiction"
5359,John Grisham,The Client,385339089,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554192326l/5359._SY475_.jpg,3.97,320083,"fiction, mystery"
228333,"Emma McLaughlin, Nicola Kraus",The Nanny Diaries,312291639,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390018191l/228333.jpg,3.4,323762,"fiction, contemporary"
24213,"Lewis Carroll, John Tenniel, Martin Gardner",Alice's Adventures in Wonderland,451527747,eng,https://images.gr-assets.com/books/1327872220m/24213.jpg,4.06,340920,"classics, fantasy"
2156,"Jane Austen, James Kinsley, Deidre Shauna Lynch",Persuasion,192802631,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385172413l/2156.jpg,4.13,365425,"classics, fiction"
556602,Tatiana de Rosnay,Elle s'appelait Sarah,312370830,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438863728l/556602._SX318_.jpg,4.14,312444,"fiction, history"
43615,Stephen King,The Gunslinger,452284694,en-US,https://images.gr-assets.com/books/1375776480m/43615.jpg,3.99,332494,"fantasy, fiction"
9712,"Gabriel García Márquez, Edith Grossman",El amor en los tiempos del cólera,140003468X,eng,https://images.gr-assets.com/books/1327124987m/9712.jpg,3.89,283806,"fiction, classics"
439288,Laurie Halse Anderson,Speak,014131088X,eng,https://images.gr-assets.com/books/1310121762m/439288.jpg,4.0,360156,"fiction, contemporary"
17802724,Liane Moriarty,The Husband's Secret ,399159347,eng,https://images.gr-assets.com/books/1460577225m/17802724.jpg,3.92,232106,"mystery, fiction"
1898,Jon Krakauer,Into Thin Air: A Personal Account of the Mt. Everest Disaster,385494785,en-US,https://images.gr-assets.com/books/1463384482m/1898.jpg,4.11,291258,"nonfiction, memoir"
10592,Stephen King,Carrie,1416524304,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166254258l/10592._SY475_.jpg,3.93,356814,"horror, fiction"
242006,Augusten Burroughs,Running with Scissors,031242227X,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438898196l/242006._SY475_.jpg,3.7,293878,"memoir, nonfiction"
8908,Max Brooks,World War Z: An Oral History of the Zombie War,307346609,en-US,https://images.gr-assets.com/books/1386328204m/8908.jpg,4.01,312969,"horror, fiction"
17212231,Dan Brown,Inferno,385537859,eng,https://images.gr-assets.com/books/1397093185m/17212231.jpg,3.8,287533,"fiction, mystery"
47281,Lois Lowry,Number the Stars,440227534,eng,https://images.gr-assets.com/books/1370917812m/47281.jpg,4.11,333638,"fiction, classics"
13145,James Patterson,Along Came a Spider,446692638,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388272560l/13145.jpg,4.08,311499,"mystery, fiction"
10614,Stephen King,Misery,450417395,en-GB,https://images.gr-assets.com/books/1270545451m/10614.jpg,4.11,334647,"horror, fiction"
66559,Gillian Flynn,Sharp Objects,307341542,en-US,https://images.gr-assets.com/books/1423241485m/66559.jpg,3.92,207889,"mystery, fiction"
2839,Katherine Paterson,Bridge to Terabithia,439366771,eng,https://images.gr-assets.com/books/1327880087m/2839.jpg,3.98,337644,"fiction, fantasy"
30183,"P.C. Cast, Kristin Cast",Marked,312360266,en-US,https://images.gr-assets.com/books/1317067002m/30183.jpg,3.79,360044,"fantasy, paranormal"
36072,Stephen R. Covey,The 7 Habits of Highly Effective People,743269519,en-US,https://images.gr-assets.com/books/1421842784m/36072.jpg,4.05,314700,"business, nonfiction"
1622,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",A Midsummer Night's Dream,743477545,eng,https://images.gr-assets.com/books/1327874534m/1622.jpg,3.94,334241,"classics, fiction"
4588,Jonathan Safran Foer,Extremely Loud and Incredibly Close,618711651,en-US,https://images.gr-assets.com/books/1327879967m/4588.jpg,3.97,294726,"fiction, contemporary"
11387515,R.J. Palacio,Wonder,375869026,eng,https://images.gr-assets.com/books/1309285027m/11387515.jpg,4.43,228538,"fiction, contemporary"
233093,Dr. Seuss,The Cat in the Hat,039480001X,eng,https://images.gr-assets.com/books/1468890477m/233093.jpg,4.15,314016,"fiction, poetry"
11235712,Marissa Meyer,Cinder,312641893,eng,https://images.gr-assets.com/books/1470056948m/11235712.jpg,4.15,427663,"fantasy, romance"
16160797,"Robert Galbraith, J.K. Rowling",The Cuckoo's Calling,316206849,en-US,https://images.gr-assets.com/books/1358716559m/16160797.jpg,3.83,297712,"mystery, fiction"
6068551,Maggie Stiefvater,Shiver,545123267,eng,https://images.gr-assets.com/books/1409283154m/6068551.jpg,3.78,356625,"romance, fiction"
662,"Ayn Rand, Leonard Peikoff",Atlas Shrugged,452011876,eng,https://images.gr-assets.com/books/1405868167m/662.jpg,3.68,283295,"fiction, classics"
49436,"Greg Mortenson, David Oliver Relin",Three Cups of Tea ,143038257,en-US,https://images.gr-assets.com/books/1395407074m/49436.jpg,3.64,283516,"nonfiction, memoir"
1232,"Carlos Ruiz Zafón, Lucia Graves",La sombra del viento,143034901,eng,https://images.gr-assets.com/books/1344545047m/1232.jpg,4.24,263685,"fiction, mystery"
7631105,James Dashner,The Scorch Trials,385738757,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388240248l/7631105.jpg,3.93,305643,"fiction, fantasy"
4865,Dale Carnegie,How to Win Friends and Influence People,,eng,https://images.gr-assets.com/books/1442726934m/4865.jpg,4.13,282623,"nonfiction, classics"
480479,Frances Mayes,Under the Tuscan Sun,767900383,eng,https://images.gr-assets.com/books/1320524083m/480479.jpg,3.72,279264,"travel, memoir"
19486412,Liane Moriarty,Big Little Lies,399167064,eng,https://images.gr-assets.com/books/1492239430m/19486412.jpg,4.2,306186,"mystery, contemporary"
24337,Gail Carson Levine,Ella Enchanted,590920685,eng,https://images.gr-assets.com/books/1410727190m/24337.jpg,3.97,339117,"fantasy, fiction"
3876,Ernest Hemingway,The Sun Also Rises,743297334,en-US,https://images.gr-assets.com/books/1331828228m/3876.jpg,3.83,284988,"classics, fiction"
14891,Betty  Smith,A Tree Grows In Brooklyn ,61120073,eng,https://images.gr-assets.com/books/1327883484m/14891.jpg,4.24,291909,"classics, fiction"
13148,James Patterson,Kiss the Girls,446677388,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390010470l/13148.jpg,3.93,274639,"mystery, fiction"
21853621,Kristin Hannah,The Nightingale,312577222,eng,https://images.gr-assets.com/books/1451446316m/21853621.jpg,4.54,253606,"fiction, history"
6334,Kazuo Ishiguro,Never Let Me Go,1400078776,eng,https://images.gr-assets.com/books/1353048590m/6334.jpg,3.8,294123,"fiction, contemporary"
366522,Cecelia Ahern,"PS, I Love You",786890754,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392344536l/366522.jpg,4.01,262921,"romance, fiction"
12873,"Daphne du Maurier, Sally Beauman",Rebecca,1844080382,en-US,https://images.gr-assets.com/books/1327871977m/12873.jpg,4.2,177384,"classics, fiction"
18373,Daniel Keyes,Flowers for Algernon,156030306,en-US,https://images.gr-assets.com/books/1367141311m/18373.jpg,4.07,313044,"fiction, classics"
6952,"Laura Esquivel, Thomas  Christensen, Carol Christensen",Como agua para chocolate,552995878,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550721459l/6952.jpg,3.94,263199,"fiction, romance"
1103,Lisa See,Snow Flower and the Secret Fan,812968069,eng,https://images.gr-assets.com/books/1327880508m/1103.jpg,4.05,280475,"fiction, history"
22034,"Mario Puzo, Robert Thompson, Peter Bart",The Godfather,451205766,eng,https://images.gr-assets.com/books/1394988109m/22034.jpg,4.36,256480,"fiction, classics"
49750,John Green,An Abundance of Katherines,525476881,eng,https://images.gr-assets.com/books/1360206426m/49750.jpg,3.63,312754,"contemporary, fiction"
29579,Isaac Asimov,Foundation,553803719,eng,https://images.gr-assets.com/books/1417900846m/29579.jpg,4.13,279688,"fiction, classics"
15783514,Neil Gaiman,The Ocean at the End of the Lane,62255657,eng,https://images.gr-assets.com/books/1497098563m/15783514.jpg,3.99,293844,"fiction, fantasy"
30118,Shel Silverstein,A Light in the Attic,60513063,eng,https://images.gr-assets.com/books/1427169918m/30118.jpg,4.34,297861,"poetry, fiction"
29056083,"John Tiffany, Jack Thorne, J.K. Rowling","Harry Potter and the Cursed Child, Parts One and Two",751565350,eng,https://images.gr-assets.com/books/1470082995m/29056083.jpg,3.75,270603,"fantasy, fiction"
11614718,Lauren Oliver,Delirium,61726834,eng,https://images.gr-assets.com/books/1327890411m/11614718.jpg,3.99,256975,"romance, fantasy"
32499,John Grisham,The Pelican Brief,385339704,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389486877l/32499.jpg,3.95,288376,"mystery, suspense"
17061,Neil Gaiman,Coraline,61139378,eng,https://images.gr-assets.com/books/1493497435m/17061.jpg,4.03,316379,"fantasy, fiction"
12067,"Terry Pratchett, Neil Gaiman","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",60853980,en-US,https://images.gr-assets.com/books/1392528568m/12067.jpg,4.25,298304,"fantasy, fiction"
70401,Jack Kerouac,On the Road,140042598,eng,https://images.gr-assets.com/books/1413588576m/70401.jpg,3.64,246602,"classics, fiction"
16181775,Graeme Simsion,The Rosie Project,1476729085,eng,https://images.gr-assets.com/books/1371651741m/16181775.jpg,4.01,251703,"contemporary, fiction"
3063499,Nicholas Sparks,The Lucky One,446579939,en-US,https://images.gr-assets.com/books/1420816338m/3063499.jpg,4.1,267166,"romance, fiction"
2122,"Ayn Rand, Leonard Peikoff",The Fountainhead,451191153,eng,https://images.gr-assets.com/books/1491163636m/2122.jpg,3.85,244545,"fiction, classics"
19691,Tom Clancy,The Hunt for Red October,425172902,,https://images.gr-assets.com/books/1281995542m/19691.jpg,4.01,270318,"fiction, thriller"
76620,Richard Adams,Watership Down,038039586X,eng,https://images.gr-assets.com/books/1405136931m/76620.jpg,4.05,292426,"classics, fiction"
10335308,Mindy Kaling,Is Everyone Hanging Out Without Me? (And Other Concerns),307886263,eng,https://images.gr-assets.com/books/1443264638m/10335308.jpg,3.84,290674,"memoir, nonfiction"
3591262,Abraham Verghese,Cutting for Stone,375414495,eng,https://images.gr-assets.com/books/1327931601m/3591262.jpg,4.28,258319,"fiction, contemporary"
140225,"C.S. Lewis, Pauline Baynes",The Voyage of the Dawn Treader,006112527X,eng,https://images.gr-assets.com/books/1343185059m/140225.jpg,4.08,306492,"classics, religion"
