book_id,authors,original_title,genre,small_image_url
7869,Robert Ludlum,The Bourne Identity,"fiction, thriller",https://images.gr-assets.com/books/1335860740s/7869.jpg
249747,Eoin Colfer,Artemis Fowl,"fantasy, fiction",https://images.gr-assets.com/books/1327945104s/249747.jpg
6487308,Lauren Kate,Fallen,"fantasy, romance",https://images.gr-assets.com/books/1440619649s/6487308.jpg
4406,John Steinbeck,East of Eden  ,"classics, fiction",https://images.gr-assets.com/books/1441547516s/4406.jpg
5886881,Gillian Flynn,Dark Places,"mystery, fiction",https://images.gr-assets.com/books/1354988288s/5886881.jpg
5359,John Grisham,The Client,"fiction, mystery",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
228333,"Emma McLaughlin, Nicola Kraus",The Nanny Diaries,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
24213,"Lewis Carroll, John Tenniel, Martin Gardner",Alice's Adventures in Wonderland,"classics, fantasy",https://images.gr-assets.com/books/1327872220s/24213.jpg
2156,"Jane Austen, James Kinsley, Deidre Shauna Lynch",Persuasion,"classics, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
556602,Tatiana de Rosnay,Elle s'appelait Sarah,"fiction, history",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
43615,Stephen King,The Gunslinger,"fantasy, fiction",https://images.gr-assets.com/books/1375776480s/43615.jpg
9712,"Gabriel García Márquez, Edith Grossman",El amor en los tiempos del cólera,"fiction, classics",https://images.gr-assets.com/books/1327124987s/9712.jpg
439288,Laurie Halse Anderson,Speak,"fiction, contemporary",https://images.gr-assets.com/books/1310121762s/439288.jpg
17802724,Liane Moriarty,The Husband's Secret ,"mystery, fiction",https://images.gr-assets.com/books/1460577225s/17802724.jpg
1898,Jon Krakauer,Into Thin Air: A Personal Account of the Mt. Everest Disaster,"nonfiction, memoir",https://images.gr-assets.com/books/1463384482s/1898.jpg
10592,Stephen King,Carrie,"horror, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
242006,Augusten Burroughs,Running with Scissors,"memoir, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8908,Max Brooks,World War Z: An Oral History of the Zombie War,"horror, fiction",https://images.gr-assets.com/books/1386328204s/8908.jpg
17212231,Dan Brown,Inferno,"fiction, mystery",https://images.gr-assets.com/books/1397093185s/17212231.jpg
47281,Lois Lowry,Number the Stars,"fiction, classics",https://images.gr-assets.com/books/1370917812s/47281.jpg
13145,James Patterson,Along Came a Spider,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
10614,Stephen King,Misery,"horror, fiction",https://images.gr-assets.com/books/1270545451s/10614.jpg
66559,Gillian Flynn,Sharp Objects,"mystery, fiction",https://images.gr-assets.com/books/1423241485s/66559.jpg
2839,Katherine Paterson,Bridge to Terabithia,"fiction, fantasy",https://images.gr-assets.com/books/1327880087s/2839.jpg
30183,"P.C. Cast, Kristin Cast",Marked,"fantasy, paranormal",https://images.gr-assets.com/books/1317067002s/30183.jpg
36072,Stephen R. Covey,The 7 Habits of Highly Effective People,"business, nonfiction",https://images.gr-assets.com/books/1421842784s/36072.jpg
1622,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",A Midsummer Night's Dream,"classics, fiction",https://images.gr-assets.com/books/1327874534s/1622.jpg
4588,Jonathan Safran Foer,Extremely Loud and Incredibly Close,"fiction, contemporary",https://images.gr-assets.com/books/1327879967s/4588.jpg
11387515,R.J. Palacio,Wonder,"fiction, contemporary",https://images.gr-assets.com/books/1309285027s/11387515.jpg
233093,Dr. Seuss,The Cat in the Hat,"fiction, poetry",https://images.gr-assets.com/books/1468890477s/233093.jpg
11235712,Marissa Meyer,Cinder,"fantasy, romance",https://images.gr-assets.com/books/1470056948s/11235712.jpg
16160797,"Robert Galbraith, J.K. Rowling",The Cuckoo's Calling,"mystery, fiction",https://images.gr-assets.com/books/1358716559s/16160797.jpg
6068551,Maggie Stiefvater,Shiver,"romance, fiction",https://images.gr-assets.com/books/1409283154s/6068551.jpg
662,"Ayn Rand, Leonard Peikoff",Atlas Shrugged,"fiction, classics",https://images.gr-assets.com/books/1405868167s/662.jpg
49436,"Greg Mortenson, David Oliver Relin",Three Cups of Tea ,"nonfiction, memoir",https://images.gr-assets.com/books/1395407074s/49436.jpg
1232,"Carlos Ruiz Zafón, Lucia Graves",La sombra del viento,"fiction, mystery",https://images.gr-assets.com/books/1344545047s/1232.jpg
7631105,James Dashner,The Scorch Trials,"fiction, fantasy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4865,Dale Carnegie,How to Win Friends and Influence People,"nonfiction, classics",https://images.gr-assets.com/books/1442726934s/4865.jpg
480479,Frances Mayes,Under the Tuscan Sun,"travel, memoir",https://images.gr-assets.com/books/1320524083s/480479.jpg
19486412,Liane Moriarty,Big Little Lies,"mystery, contemporary",https://images.gr-assets.com/books/1492239430s/19486412.jpg
24337,Gail Carson Levine,Ella Enchanted,"fantasy, fiction",https://images.gr-assets.com/books/1410727190s/24337.jpg
3876,Ernest Hemingway,The Sun Also Rises,"classics, fiction",https://images.gr-assets.com/books/1331828228s/3876.jpg
14891,Betty  Smith,A Tree Grows In Brooklyn ,"classics, fiction",https://images.gr-assets.com/books/1327883484s/14891.jpg
13148,James Patterson,Kiss the Girls,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
21853621,Kristin Hannah,The Nightingale,"fiction, history",https://images.gr-assets.com/books/1451446316s/21853621.jpg
6334,Kazuo Ishiguro,Never Let Me Go,"fiction, contemporary",https://images.gr-assets.com/books/1353048590s/6334.jpg
366522,Cecelia Ahern,"PS, I Love You","romance, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12873,"Daphne du Maurier, Sally Beauman",Rebecca,"classics, fiction",https://images.gr-assets.com/books/1327871977s/12873.jpg
18373,Daniel Keyes,Flowers for Algernon,"fiction, classics",https://images.gr-assets.com/books/1367141311s/18373.jpg
6952,"Laura Esquivel, Thomas  Christensen, Carol Christensen",Como agua para chocolate,"fiction, romance",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1103,Lisa See,Snow Flower and the Secret Fan,"fiction, history",https://images.gr-assets.com/books/1327880508s/1103.jpg
22034,"Mario Puzo, Robert Thompson, Peter Bart",The Godfather,"fiction, classics",https://images.gr-assets.com/books/1394988109s/22034.jpg
49750,John Green,An Abundance of Katherines,"contemporary, fiction",https://images.gr-assets.com/books/1360206426s/49750.jpg
29579,Isaac Asimov,Foundation,"fiction, classics",https://images.gr-assets.com/books/1417900846s/29579.jpg
15783514,Neil Gaiman,The Ocean at the End of the Lane,"fiction, fantasy",https://images.gr-assets.com/books/1497098563s/15783514.jpg
30118,Shel Silverstein,A Light in the Attic,"poetry, fiction",https://images.gr-assets.com/books/1427169918s/30118.jpg
29056083,"John Tiffany, Jack Thorne, J.K. Rowling","Harry Potter and the Cursed Child, Parts One and Two","fantasy, fiction",https://images.gr-assets.com/books/1470082995s/29056083.jpg
11614718,Lauren Oliver,Delirium,"romance, fantasy",https://images.gr-assets.com/books/1327890411s/11614718.jpg
32499,John Grisham,The Pelican Brief,"mystery, suspense",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17061,Neil Gaiman,Coraline,"fantasy, fiction",https://images.gr-assets.com/books/1493497435s/17061.jpg
12067,"Terry Pratchett, Neil Gaiman","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","fantasy, fiction",https://images.gr-assets.com/books/1392528568s/12067.jpg
70401,Jack Kerouac,On the Road,"classics, fiction",https://images.gr-assets.com/books/1413588576s/70401.jpg
16181775,Graeme Simsion,The Rosie Project,"contemporary, fiction",https://images.gr-assets.com/books/1371651741s/16181775.jpg
3063499,Nicholas Sparks,The Lucky One,"romance, fiction",https://images.gr-assets.com/books/1420816338s/3063499.jpg
2122,"Ayn Rand, Leonard Peikoff",The Fountainhead,"fiction, classics",https://images.gr-assets.com/books/1491163636s/2122.jpg
19691,Tom Clancy,The Hunt for Red October,"fiction, thriller",https://images.gr-assets.com/books/1281995542s/19691.jpg
76620,Richard Adams,Watership Down,"classics, fiction",https://images.gr-assets.com/books/1405136931s/76620.jpg
10335308,Mindy Kaling,Is Everyone Hanging Out Without Me? (And Other Concerns),"memoir, nonfiction",https://images.gr-assets.com/books/1443264638s/10335308.jpg
3591262,Abraham Verghese,Cutting for Stone,"fiction, contemporary",https://images.gr-assets.com/books/1327931601s/3591262.jpg
140225,"C.S. Lewis, Pauline Baynes",The Voyage of the Dawn Treader,"classics, religion",https://images.gr-assets.com/books/1343185059s/140225.jpg
295,Robert Louis Stevenson,Treasure Island,"classics, fiction",https://images.gr-assets.com/books/1485248909s/295.jpg
9520360,Rick Riordan,The Son of Neptune ,"fantasy, fiction",https://images.gr-assets.com/books/1464201114s/9520360.jpg
10644930,Stephen King,11/22/63,"fiction, fantasy",https://images.gr-assets.com/books/1327876792s/10644930.jpg
4948,Eric Carle,The Very Hungry Caterpillar,"fiction, classics",https://images.gr-assets.com/books/1327878225s/4948.jpg
135479,Kurt Vonnegut Jr.,Cat's Cradle,"fiction, classics",https://images.gr-assets.com/books/1327867150s/135479.jpg
2493,"H.G. Wells, Greg Bear, Carlo Pagetti",The Time Machine,"classics, fiction",https://images.gr-assets.com/books/1327942880s/2493.jpg
39999,John Boyne,The Boy in the Striped Pyjamas,"fiction, classics",https://images.gr-assets.com/books/1366228171s/39999.jpg
4900,Joseph Conrad,Heart of Darkness,"classics, fiction",https://images.gr-assets.com/books/1392799983s/4900.jpg
7812659,Nicholas Sparks,Safe Haven,"romance, fiction",https://images.gr-assets.com/books/1344268800s/7812659.jpg
52529,Rhonda Byrne,The Secret,"spirituality, nonfiction",https://images.gr-assets.com/books/1482865039s/52529.jpg
227711,Wally Lamb,I Know This Much Is True ,"fiction, contemporary",https://images.gr-assets.com/books/1373532198s/227711.jpg
10583,Stephen King,Pet Sematary,"horror, fiction",https://images.gr-assets.com/books/1308894674s/10583.jpg
5203,Wally Lamb,She's Come Undone,"fiction, contemporary",https://images.gr-assets.com/books/1408313457s/5203.jpg
1215032,Patrick Rothfuss,The Wise Man's Fear,"fantasy, fiction",https://images.gr-assets.com/books/1452624392s/1215032.jpg
33724,Sophie Kinsella,Can You Keep a Secret?,"romance, fiction",https://images.gr-assets.com/books/1330464293s/33724.jpg
6752378,Cassandra Clare,City of Fallen Angels,"fantasy, paranormal",https://images.gr-assets.com/books/1369452302s/6752378.jpg
14748,Jennifer Weiner,Good in Bed,"fiction, romance",https://images.gr-assets.com/books/1327936464s/14748.jpg
3412,Colleen McCullough,The Thorn Birds,"fiction, romance",https://images.gr-assets.com/books/1391416796s/3412.jpg
2213661,"Neil Gaiman, Dave McKean",The Graveyard Book,"fantasy, fiction",https://images.gr-assets.com/books/1303859949s/2213661.jpg
13158800,M.L. Stedman,The Light Between Oceans,"fiction, romance",https://images.gr-assets.com/books/1336683021s/13158800.jpg
28194,"Cornelia Funke, Anthea Bell",Tintenherz,"fantasy, fiction",https://images.gr-assets.com/books/1328866790s/28194.jpg
4894,"Spencer Johnson, Kenneth H. Blanchard",Who Moved My Cheese?,"business, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9791,Bill Bryson,A Walk in the Woods,"travel, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13214,Maya Angelou,I Know Why the Caged Bird Sings,"classics, memoir",https://images.gr-assets.com/books/1327957927s/13214.jpg
15818107,Christina Baker Kline,Orphan Train,"fiction, history",https://images.gr-assets.com/books/1362409483s/15818107.jpg
8755776,Cassandra Clare,City of Lost Souls,"fantasy, paranormal",https://images.gr-assets.com/books/1460477703s/8755776.jpg
13526165,Maria Semple,"Where'd You Go, Bernadette","fiction, contemporary",https://images.gr-assets.com/books/1338822317s/13526165.jpg
10365,Wilson Rawls,Where the Red Fern Grows,"classics, fiction",https://images.gr-assets.com/books/1166154337s/10365.jpg
14497,Neil Gaiman,Neverwhere,"fantasy, fiction",https://images.gr-assets.com/books/1348747943s/14497.jpg
9717,"Milan Kundera, Michael Henry Heim",Nesnesitelná lehkost bytí,"fiction, classics",https://images.gr-assets.com/books/1265401884s/9717.jpg
4473,John Irving,A Prayer for Owen Meany,"fiction, classics",https://images.gr-assets.com/books/1260470010s/4473.jpg
32234,Janet Fitch,White Oleander,"fiction, contemporary",https://images.gr-assets.com/books/1501159524s/32234.jpg
9275658,Marie Lu,Legend,"romance, fantasy",https://images.gr-assets.com/books/1501368160s/9275658.jpg
14866,Jodi Picoult,Nineteen Minutes,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2318271,"Randy Pausch, Jeffrey Zaslow",The Last Lecture,"nonfiction, biography",https://images.gr-assets.com/books/1388075896s/2318271.jpg
228665,Robert Jordan,The Eye of the World,"fantasy, fiction",https://images.gr-assets.com/books/1337818095s/228665.jpg
10916,Jodi Picoult,The Pact,"fiction, romance",https://images.gr-assets.com/books/1410754561s/10916.jpg
65605,C.S. Lewis,The magician's nephew,"christian, fiction",https://images.gr-assets.com/books/1308814770s/65605.jpg
2153405,Lisa Genova,Still Alice,"contemporary, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13596809,Sylvia Day,Reflected in You,"romance, contemporary",https://images.gr-assets.com/books/1477802540s/13596809.jpg
6689,"Roald Dahl, Quentin Blake",James and the Giant Peach,"fantasy, fiction",https://images.gr-assets.com/books/1320412586s/6689.jpg
13137,James Patterson,1st To Die,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13,Douglas Adams,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,"fiction, fantasy",https://images.gr-assets.com/books/1404613595s/13.jpg
6280118,David Nicholls,One Day,"fiction, romance",https://images.gr-assets.com/books/1327873020s/6280118.jpg
7747374,Pittacus Lore,I Am Number Four,"fantasy, fiction",https://images.gr-assets.com/books/1305807140s/7747374.jpg
1371,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",Ἰλιάς,"classics, poetry",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13497818,J.K. Rowling,The Casual Vacancy,"fiction, fantasy",https://images.gr-assets.com/books/1358266832s/13497818.jpg
24192,John Grisham,The Runaway Jury,"fiction, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4138,David Sedaris,Naked,"memoir, nonfiction",https://images.gr-assets.com/books/1394178867s/4138.jpg
45978,Christopher Paolini,Eldest,"fantasy, fiction",https://images.gr-assets.com/books/1387119654s/45978.jpg
236093,"L. Frank Baum, W.W. Denslow",The Wonderful Wizard of Oz,"classics, fiction",https://images.gr-assets.com/books/1398003737s/236093.jpg
121749,C.S. Lewis,Prince Caspian: The Return to Narnia,"classics, religion",https://images.gr-assets.com/books/1308814880s/121749.jpg
16143347,E. Lockhart,We Were Liars,"mystery, fiction",https://images.gr-assets.com/books/1402749479s/16143347.jpg
11590,Stephen King,Salem's Lot,"horror, thriller",https://images.gr-assets.com/books/1327891565s/11590.jpg
7745,"Hunter S. Thompson, Ralph Steadman",Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,"fiction, classics",https://images.gr-assets.com/books/1394204569s/7745.jpg
10025305,Cassandra Clare,Clockwork Prince,"fantasy, paranormal",https://images.gr-assets.com/books/1460477747s/10025305.jpg
20910157,Amy Poehler,Yes Please,"memoir, nonfiction",https://images.gr-assets.com/books/1402815435s/20910157.jpg
12996,William Shakespeare,"The Tragedy of Othello, The Moor of Venice","classics, fiction",https://images.gr-assets.com/books/1459795105s/12996.jpg
6149,Toni Morrison,Beloved,"fiction, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3236307,Kristin Cashore,Graceling,"fantasy, romance",https://images.gr-assets.com/books/1331548394s/3236307.jpg
78411,"Lemony Snicket, Brett Helquist",The Bad Beginning,"fiction, fantasy",https://images.gr-assets.com/books/1490085391s/78411.jpg
